First _Name,Last_Name,Company,Mobile,Country,Job_Title,Industry,Company_Size,Last_Activity_Days,Web_Engagement_Score
Defective Lead 340,Lead340,Company 1993,9876543210,44,,,200,,30
Defective Lead 341,Lead341,Company 614,,USA,Director,IT,20,3,5
Defective Lead 342,Lead342,Company 479,+91 98765 43210,UK,Director,IT,,15,10
Defective Lead 343,Lead343,Company 1138,+44 7700 900123,IND,CTO,Manufacturing,5,,30
Defective Lead 344,Lead344,Company 1811,,,Director,,200,,0
Defective Lead 345,Lead345,Company 1845,+44 7700 900123,,VP Sales,Healthcare,50,90,
Defective Lead 346,Lead346,Company 345,,IND,,,200,30,5
Defective Lead 347,Lead347,Company 126,4155552671,,,Manufacturing,20,180,10
Defective Lead 348,Lead348,Company 391,4155552671,44,Intern,Manufacturing,20,7,
Defective Lead 349,Lead349,Company 1166,4155552671,U.K,,,5,15,0
Defective Lead 350,Lead350,Company 1907,(415) 555-2671,United States,VP Sales,Manufacturing,500,1,5
Defective Lead 351,Lead351,Company 324,,USA,Manager,Manufacturing,5,30,0
Defective Lead 352,Lead352,Company 716,(415) 555-2671,44,,Healthcare,1000,90,5
Defective Lead 353,Lead353,Company 166,+91 98765 43210,USA,Manager,Finance,500,90,0
Defective Lead 354,Lead354,Company 399,,United States,CEO,Healthcare,,,10
Defective Lead 355,Lead355,Company 1098,0091-9876543210,India,,,20,15,90
Defective Lead 356,Lead356,Company 1781,+44 7700 900123,UK,Director,Healthcare,20,7,10
Defective Lead 357,Lead357,Company 422,(415) 555-2671,44,,Finance,200,30,0
Defective Lead 358,Lead358,Company 360,,India,VP Sales,,1000,90,0
Defective Lead 359,Lead359,Company 1172,0044 7700 900123,US,,Manufacturing,1000,180,
Defective Lead 360,Lead360,Company 805,(415) 555-2671,,Intern,,,15,90
Defective Lead 361,Lead361,Company 1284,0044 7700 900123,IN,Director,IT,5,7,10
Defective Lead 362,Lead362,Company 738,9876543210,United States,VP Sales,Manufacturing,500,,90
Defective Lead 363,Lead363,Company 138,0091-9876543210,,VP Sales,,200,180,5
Defective Lead 364,Lead364,Company 930,+91 98765 43210,91,Manager,IT,1000,180,5
Defective Lead 365,Lead365,Company 218,0091-9876543210,US,CEO,Healthcare,1000,,0
Defective Lead 366,Lead366,Company 1135,0044 7700 900123,IN,CTO,,50,180,5
Defective Lead 367,Lead367,Company 16,,91,VP Sales,Manufacturing,50,3,90
Defective Lead 368,Lead368,Company 763,0044 7700 900123,91,Intern,IT,50,7,30
Defective Lead 369,Lead369,Company 1475,,,Manager,,1000,15,10
Defective Lead 370,Lead370,Company 805,9876543210,IN,,,500,3,10
Defective Lead 371,Lead371,Company 239,+91 98765 43210,United States,Director,Healthcare,200,,5
Defective Lead 372,Lead372,Company 1615,(415) 555-2671,United States,,,,30,70
Defective Lead 373,Lead373,Company 1256,0044 7700 900123,,CEO,,1000,15,0
Defective Lead 374,Lead374,Company 1056,0044 7700 900123,91,Director,Finance,,,0
Defective Lead 375,Lead375,Company 1859,9876543210,USA,VP Sales,Healthcare,200,15,30
Defective Lead 376,Lead376,Company 188,,US,Intern,IT,,15,70
Defective Lead 377,Lead377,Company 377,4155552671,IND,CEO,IT,500,1,30
Defective Lead 378,Lead378,Company 910,4155552671,USA,Director,Healthcare,20,3,10
Defective Lead 379,Lead379,Company 1347,+44 7700 900123,UK,CTO,Healthcare,50,30,90
Defective Lead 380,Lead380,Company 219,0044 7700 900123,IN,Director,Manufacturing,5,3,70
Defective Lead 381,Lead381,Company 853,+91 98765 43210,,,IT,50,,90
Defective Lead 382,Lead382,Company 1686,,USA,Director,,,15,0
Defective Lead 383,Lead383,Company 1376,9876543210,,Intern,Healthcare,500,1,30
Defective Lead 384,Lead384,Company 1456,9876543210,U.K,,,20,3,0
Defective Lead 385,Lead385,Company 1023,(415) 555-2671,,Manager,Finance,50,30,0
Defective Lead 386,Lead386,Company 1451,+44 7700 900123,IN,Director,Finance,5,1,70
Defective Lead 387,Lead387,Company 1850,4155552671,U.K,,,5,90,90
Defective Lead 388,Lead388,Company 332,9876543210,IN,,,1000,1,5
Defective Lead 389,Lead389,Company 804,+44 7700 900123,91,Intern,Healthcare,,180,
Defective Lead 390,Lead390,Company 668,,,Manager,IT,1000,30,10
Defective Lead 391,Lead391,Company 31,,91,CTO,Healthcare,,,10
Defective Lead 392,Lead392,Company 824,0091-9876543210,US,Director,,,180,10
Defective Lead 393,Lead393,Company 1363,+91 98765 43210,IN,Director,Finance,50,,90
Defective Lead 394,Lead394,Company 1432,(415) 555-2671,IN,,Healthcare,200,90,0
Defective Lead 395,Lead395,Company 1180,0044 7700 900123,44,,Finance,5,15,90
Defective Lead 396,Lead396,Company 961,+44 7700 900123,IN,VP Sales,,,15,0
Defective Lead 397,Lead397,Company 1175,(415) 555-2671,IN,,,5,1,5
Defective Lead 398,Lead398,Company 405,,USA,,Finance,,180,
Defective Lead 399,Lead399,Company 813,0044 7700 900123,USA,Director,Manufacturing,,90,30
Defective Lead 400,Lead400,Company 558,(415) 555-2671,91,CEO,,50,7,10
Defective Lead 401,Lead401,Company 334,+91 98765 43210,91,VP Sales,Finance,5,,90
Defective Lead 402,Lead402,Company 331,+44 7700 900123,91,Intern,Manufacturing,50,180,0
Defective Lead 403,Lead403,Company 70,+44 7700 900123,91,Director,IT,5,15,10
Defective Lead 404,Lead404,Company 1287,4155552671,US,Intern,Healthcare,5,,30
Defective Lead 405,Lead405,Company 261,9876543210,,,Finance,,180,90
Defective Lead 406,Lead406,Company 730,4155552671,India,CTO,,20,,70
Defective Lead 407,Lead407,Company 271,9876543210,India,Intern,,200,1,5
Defective Lead 408,Lead408,Company 704,,91,Manager,Manufacturing,20,1,5
Defective Lead 409,Lead409,Company 1442,+44 7700 900123,U.K,VP Sales,IT,,15,5
Defective Lead 410,Lead410,Company 1841,(415) 555-2671,USA,Intern,Healthcare,20,15,90
Defective Lead 411,Lead411,Company 793,+91 98765 43210,91,,IT,20,7,
Defective Lead 412,Lead412,Company 1361,0091-9876543210,USA,Manager,,,15,5
Defective Lead 413,Lead413,Company 670,9876543210,,,,,7,70
Defective Lead 414,Lead414,Company 186,9876543210,44,Director,Finance,1000,3,30
Defective Lead 415,Lead415,Company 935,4155552671,IN,Intern,Finance,5,90,
Defective Lead 416,Lead416,Company 446,0044 7700 900123,United States,CEO,,,180,10
Defective Lead 417,Lead417,Company 1549,9876543210,,Intern,IT,50,15,0
Defective Lead 418,Lead418,Company 1890,,IN,CTO,IT,,3,
Defective Lead 419,Lead419,Company 1592,+44 7700 900123,44,,IT,5,3,
Defective Lead 420,Lead420,Company 151,+91 98765 43210,91,VP Sales,Manufacturing,20,,10
Defective Lead 421,Lead421,Company 634,4155552671,IN,Intern,Healthcare,200,90,
Defective Lead 422,Lead422,Company 1712,,UK,CTO,Manufacturing,200,15,
Defective Lead 423,Lead423,Company 150,,UK,Director,IT,,,5
Defective Lead 424,Lead424,Company 977,4155552671,IND,VP Sales,Manufacturing,,7,70
Defective Lead 425,Lead425,Company 457,+91 98765 43210,44,,Manufacturing,200,3,10
Defective Lead 426,Lead426,Company 1710,,91,CTO,Finance,200,7,70
Defective Lead 427,Lead427,Company 946,,,Director,Manufacturing,,3,10
Defective Lead 428,Lead428,Company 806,,IND,CTO,IT,,180,90
Defective Lead 429,Lead429,Company 1760,,91,VP Sales,,5,30,90
Defective Lead 430,Lead430,Company 1521,0044 7700 900123,U.K,CEO,Finance,50,1,10
Defective Lead 431,Lead431,Company 237,,United States,VP Sales,,5,7,10
Defective Lead 432,Lead432,Company 626,(415) 555-2671,US,Manager,Manufacturing,50,90,70
Defective Lead 433,Lead433,Company 967,9876543210,United States,Director,IT,20,90,10
Defective Lead 434,Lead434,Company 1137,9876543210,91,CEO,,50,30,0
Defective Lead 435,Lead435,Company 1071,0091-9876543210,44,,,,15,90
Defective Lead 436,Lead436,Company 1694,+44 7700 900123,India,Manager,Manufacturing,1000,30,5
Defective Lead 437,Lead437,Company 1972,+91 98765 43210,US,CTO,,20,180,5
Defective Lead 438,Lead438,Company 973,0044 7700 900123,US,CTO,Manufacturing,,,0
Defective Lead 439,Lead439,Company 262,0044 7700 900123,USA,Director,IT,,180,10
Defective Lead 440,Lead440,Company 129,(415) 555-2671,U.K,,Manufacturing,1000,30,5
Defective Lead 441,Lead441,Company 815,+44 7700 900123,USA,,IT,,,90
Defective Lead 442,Lead442,Company 747,9876543210,UK,,Finance,,180,
Defective Lead 443,Lead443,Company 612,4155552671,91,Intern,,1000,7,5
Defective Lead 444,Lead444,Company 1331,9876543210,,,Manufacturing,1000,15,90
Defective Lead 445,Lead445,Company 1270,+91 98765 43210,India,Manager,Manufacturing,500,3,90
Defective Lead 446,Lead446,Company 1891,,USA,CTO,Healthcare,20,1,
Defective Lead 447,Lead447,Company 251,,IND,Manager,Finance,20,1,
Defective Lead 448,Lead448,Company 63,,IND,,Healthcare,500,180,70
Defective Lead 449,Lead449,Company 793,(415) 555-2671,UK,,Manufacturing,200,90,90
Defective Lead 450,Lead450,Company 921,9876543210,91,Manager,,500,7,90
Defective Lead 451,Lead451,Company 778,0091-9876543210,IND,VP Sales,IT,20,15,5
Defective Lead 452,Lead452,Company 1458,4155552671,UK,,Finance,500,30,
Defective Lead 453,Lead453,Company 1120,0091-9876543210,IN,Director,Healthcare,5,30,30
Defective Lead 454,Lead454,Company 666,9876543210,UK,Manager,Manufacturing,5,7,90
Defective Lead 455,Lead455,Company 1310,0044 7700 900123,UK,,Manufacturing,,,
Defective Lead 456,Lead456,Company 347,0044 7700 900123,USA,CTO,,5,1,0
Defective Lead 457,Lead457,Company 860,,U.K,,IT,20,,
Defective Lead 458,Lead458,Company 222,4155552671,,Director,Healthcare,20,90,10
Defective Lead 459,Lead459,Company 1713,+44 7700 900123,United States,,Finance,,3,5
Defective Lead 460,Lead460,Company 566,,India,CEO,Finance,5,1,90
Defective Lead 461,Lead461,Company 1591,,USA,,Finance,,1,70
Defective Lead 462,Lead462,Company 1593,(415) 555-2671,USA,Intern,Manufacturing,,180,70
Defective Lead 463,Lead463,Company 4,0044 7700 900123,U.K,,Manufacturing,20,30,30
Defective Lead 464,Lead464,Company 1266,9876543210,44,CTO,Manufacturing,50,,5
Defective Lead 465,Lead465,Company 14,9876543210,India,Director,Healthcare,,180,
Defective Lead 466,Lead466,Company 904,+44 7700 900123,UK,,,50,15,5
Defective Lead 467,Lead467,Company 844,9876543210,91,Manager,,200,90,30
Defective Lead 468,Lead468,Company 254,,IND,VP Sales,Healthcare,1000,3,90
Defective Lead 469,Lead469,Company 338,,,CTO,IT,500,30,30
Defective Lead 470,Lead470,Company 1819,0091-9876543210,,Intern,,50,90,5
Defective Lead 471,Lead471,Company 1375,9876543210,91,CTO,Healthcare,20,,90
Defective Lead 472,Lead472,Company 847,+44 7700 900123,,,IT,200,7,10
Defective Lead 473,Lead473,Company 1569,,U.K,,Finance,1000,7,0
Defective Lead 474,Lead474,Company 660,0091-9876543210,India,,Finance,200,180,0
Defective Lead 475,Lead475,Company 1438,0044 7700 900123,India,CTO,Finance,20,3,
Defective Lead 476,Lead476,Company 1607,,IND,CEO,Manufacturing,1000,180,90
Defective Lead 477,Lead477,Company 183,4155552671,44,,Healthcare,1000,1,10
Defective Lead 478,Lead478,Company 1648,,,CEO,IT,20,180,10
Defective Lead 479,Lead479,Company 1720,0091-9876543210,IN,Intern,,20,1,90
Defective Lead 480,Lead480,Company 36,,91,VP Sales,Healthcare,1000,90,70
Defective Lead 481,Lead481,Company 994,+44 7700 900123,UK,Manager,Healthcare,200,180,
Defective Lead 482,Lead482,Company 1728,0044 7700 900123,UK,,Healthcare,5,90,70
Defective Lead 483,Lead483,Company 1169,0044 7700 900123,UK,Manager,,500,,
Defective Lead 484,Lead484,Company 1855,(415) 555-2671,IN,CEO,Healthcare,200,90,
Defective Lead 485,Lead485,Company 300,0044 7700 900123,,VP Sales,,20,30,10
Defective Lead 486,Lead486,Company 1259,+91 98765 43210,UK,,,500,180,0
Defective Lead 487,Lead487,Company 1449,0091-9876543210,India,CTO,Finance,20,3,0
Defective Lead 488,Lead488,Company 466,+91 98765 43210,91,Director,Finance,,7,90
Defective Lead 489,Lead489,Company 1458,(415) 555-2671,UK,Intern,,,3,
Defective Lead 490,Lead490,Company 587,9876543210,USA,,,5,1,70
Defective Lead 491,Lead491,Company 1022,,USA,Manager,Finance,,15,30
Defective Lead 492,Lead492,Company 1946,+91 98765 43210,India,,Manufacturing,500,7,10
Defective Lead 493,Lead493,Company 1104,9876543210,,CTO,Manufacturing,1000,3,70
Defective Lead 494,Lead494,Company 1046,(415) 555-2671,USA,,IT,500,,90
Defective Lead 495,Lead495,Company 908,+91 98765 43210,,,,20,180,5
Defective Lead 496,Lead496,Company 1558,9876543210,India,Intern,Finance,500,30,30
Defective Lead 497,Lead497,Company 68,9876543210,India,VP Sales,Finance,,7,90
Defective Lead 498,Lead498,Company 104,+44 7700 900123,US,Manager,,20,7,70
Defective Lead 499,Lead499,Company 1543,4155552671,United States,CTO,Finance,500,7,70
Defective Lead 500,Lead500,Company 1595,+44 7700 900123,IN,Director,,200,30,30
Defective Lead 501,Lead501,Company 1624,+91 98765 43210,IN,CEO,Manufacturing,5,90,0
Defective Lead 502,Lead502,Company 149,+44 7700 900123,US,Director,Finance,50,30,0
Defective Lead 503,Lead503,Company 361,0044 7700 900123,India,Intern,,200,15,70
Defective Lead 504,Lead504,Company 1336,4155552671,IND,,,50,180,0
Defective Lead 505,Lead505,Company 1728,9876543210,IN,,Finance,50,180,
Defective Lead 506,Lead506,Company 1801,(415) 555-2671,IND,CTO,Healthcare,,15,5
Defective Lead 507,Lead507,Company 1926,(415) 555-2671,44,CEO,IT,50,15,30
Defective Lead 508,Lead508,Company 294,(415) 555-2671,UK,Manager,Healthcare,200,30,30
Defective Lead 509,Lead509,Company 964,4155552671,,CEO,Manufacturing,5,3,70
Defective Lead 510,Lead510,Company 1123,,91,VP Sales,Manufacturing,,15,30
Defective Lead 511,Lead511,Company 1971,(415) 555-2671,USA,VP Sales,,50,7,70
Defective Lead 512,Lead512,Company 908,,,CTO,,20,7,10
Defective Lead 513,Lead513,Company 808,9876543210,,VP Sales,Finance,200,180,5
Defective Lead 514,Lead514,Company 668,0091-9876543210,USA,,Healthcare,,90,70
Defective Lead 515,Lead515,Company 1481,(415) 555-2671,91,,IT,5,30,90
Defective Lead 516,Lead516,Company 198,0091-9876543210,IN,Intern,IT,20,1,70
Defective Lead 517,Lead517,Company 1839,4155552671,91,,Healthcare,,15,5
Defective Lead 518,Lead518,Company 1008,4155552671,44,Director,IT,50,3,
Defective Lead 519,Lead519,Company 1945,4155552671,UK,VP Sales,IT,,180,90
Defective Lead 520,Lead520,Company 549,,91,,IT,500,180,5
Defective Lead 521,Lead521,Company 18,,US,Intern,,200,15,0
Defective Lead 522,Lead522,Company 1237,0091-9876543210,USA,,Finance,5,30,
Defective Lead 523,Lead523,Company 1511,0091-9876543210,India,Manager,Finance,,180,90
Defective Lead 524,Lead524,Company 128,(415) 555-2671,44,Director,IT,,90,5
Defective Lead 525,Lead525,Company 203,9876543210,91,,,5,7,0
Defective Lead 526,Lead526,Company 801,(415) 555-2671,United States,,IT,50,7,
Defective Lead 527,Lead527,Company 1206,0044 7700 900123,UK,CTO,IT,1000,7,10
Defective Lead 528,Lead528,Company 909,(415) 555-2671,IN,Manager,,20,1,70
Defective Lead 529,Lead529,Company 1193,+44 7700 900123,U.K,,Healthcare,,30,90
Defective Lead 530,Lead530,Company 617,,,,Finance,,,0
Defective Lead 531,Lead531,Company 1771,+44 7700 900123,U.K,VP Sales,IT,500,7,90
Defective Lead 532,Lead532,Company 1471,,91,,,500,15,5
Defective Lead 533,Lead533,Company 1528,9876543210,UK,VP Sales,,,,0
Defective Lead 534,Lead534,Company 765,0044 7700 900123,IND,Director,Manufacturing,20,7,30
Defective Lead 535,Lead535,Company 727,0044 7700 900123,US,Intern,Healthcare,50,15,70
Defective Lead 536,Lead536,Company 1521,,USA,VP Sales,,,,10
Defective Lead 537,Lead537,Company 245,(415) 555-2671,United States,CTO,IT,500,3,0
Defective Lead 538,Lead538,Company 509,0091-9876543210,IND,,Healthcare,200,30,10
Defective Lead 539,Lead539,Company 1501,(415) 555-2671,91,Intern,IT,500,180,
Defective Lead 540,Lead540,Company 1896,0091-9876543210,India,Manager,,1000,30,30
Defective Lead 541,Lead541,Company 1113,+91 98765 43210,,Director,Healthcare,,3,10
Defective Lead 542,Lead542,Company 72,0091-9876543210,United States,Manager,,,30,90
Defective Lead 543,Lead543,Company 1462,0044 7700 900123,USA,Manager,,200,90,5
Defective Lead 544,Lead544,Company 343,(415) 555-2671,IN,Intern,,50,1,90
Defective Lead 545,Lead545,Company 920,+44 7700 900123,IND,Manager,Finance,200,90,30
Defective Lead 546,Lead546,Company 68,+91 98765 43210,44,Manager,,200,3,0
Defective Lead 547,Lead547,Company 695,+44 7700 900123,IN,Director,,200,7,5
Defective Lead 548,Lead548,Company 628,0044 7700 900123,US,CTO,,5,90,
Defective Lead 549,Lead549,Company 376,0091-9876543210,,VP Sales,Healthcare,20,7,5
Defective Lead 550,Lead550,Company 1138,0044 7700 900123,UK,CEO,Healthcare,200,1,30
Defective Lead 551,Lead551,Company 1713,+44 7700 900123,IN,Intern,Finance,50,1,70
Defective Lead 552,Lead552,Company 827,+44 7700 900123,U.K,VP Sales,,,3,5
Defective Lead 553,Lead553,Company 1714,,US,,,,3,
Defective Lead 554,Lead554,Company 866,(415) 555-2671,91,,IT,500,90,5
Defective Lead 555,Lead555,Company 1288,+91 98765 43210,91,Intern,,50,7,10
Defective Lead 556,Lead556,Company 375,,91,CEO,Finance,50,30,70
Defective Lead 557,Lead557,Company 962,(415) 555-2671,44,Director,Finance,200,1,10
Defective Lead 558,Lead558,Company 1504,+91 98765 43210,U.K,Director,,50,1,10
Defective Lead 559,Lead559,Company 1737,4155552671,India,,Manufacturing,,3,
Defective Lead 560,Lead560,Company 615,9876543210,US,VP Sales,,,,0
Defective Lead 561,Lead561,Company 1488,0091-9876543210,United States,,IT,,,0
Defective Lead 562,Lead562,Company 1590,0091-9876543210,44,,,200,180,10
Defective Lead 563,Lead563,Company 1860,+91 98765 43210,India,CEO,Healthcare,5,7,
Defective Lead 564,Lead564,Company 1322,(415) 555-2671,India,Intern,,1000,180,10
Defective Lead 565,Lead565,Company 1392,4155552671,44,,Finance,1000,180,90
Defective Lead 566,Lead566,Company 1890,(415) 555-2671,United States,Director,Finance,1000,30,10
Defective Lead 567,Lead567,Company 220,4155552671,44,CTO,Healthcare,200,90,5
Defective Lead 568,Lead568,Company 542,4155552671,44,Director,IT,500,3,90
Defective Lead 569,Lead569,Company 437,+44 7700 900123,IND,Manager,Manufacturing,20,7,5
Defective Lead 570,Lead570,Company 1755,+44 7700 900123,U.K,Manager,,20,90,90
Defective Lead 571,Lead571,Company 1053,+91 98765 43210,44,Intern,Manufacturing,1000,7,70
Defective Lead 572,Lead572,Company 213,,U.K,Intern,Healthcare,,15,10
Defective Lead 573,Lead573,Company 1256,9876543210,,CEO,Finance,50,,0
Defective Lead 574,Lead574,Company 214,+44 7700 900123,,,Finance,50,1,30
Defective Lead 575,Lead575,Company 804,0091-9876543210,44,Intern,,,180,90
Defective Lead 576,Lead576,Company 1012,(415) 555-2671,,Intern,Healthcare,200,180,30
Defective Lead 577,Lead577,Company 1908,0091-9876543210,,CEO,Manufacturing,,30,70
Defective Lead 578,Lead578,Company 430,,US,CTO,,50,7,0
Defective Lead 579,Lead579,Company 682,(415) 555-2671,,VP Sales,Manufacturing,20,1,5
Defective Lead 580,Lead580,Company 68,,India,Manager,IT,500,180,0
Defective Lead 581,Lead581,Company 1935,+44 7700 900123,U.K,,IT,5,30,
Defective Lead 582,Lead582,Company 1063,0091-9876543210,US,,Manufacturing,500,7,5
Defective Lead 583,Lead583,Company 563,,USA,Manager,Healthcare,,,
Defective Lead 584,Lead584,Company 958,,,Manager,,200,7,
Defective Lead 585,Lead585,Company 706,,United States,,IT,50,15,
Defective Lead 586,Lead586,Company 1607,,,CTO,Finance,,7,0
Defective Lead 587,Lead587,Company 1990,0044 7700 900123,India,,Healthcare,50,180,
Defective Lead 588,Lead588,Company 1409,0044 7700 900123,India,Manager,Manufacturing,,30,70
Defective Lead 589,Lead589,Company 1992,,United States,,IT,500,,30
Defective Lead 590,Lead590,Company 18,9876543210,India,Director,Manufacturing,,3,5
Defective Lead 591,Lead591,Company 1134,(415) 555-2671,44,,IT,500,15,10
Defective Lead 592,Lead592,Company 384,+91 98765 43210,IN,Intern,IT,200,15,10
Defective Lead 593,Lead593,Company 1370,,US,Intern,,,15,90
Defective Lead 594,Lead594,Company 1033,0091-9876543210,44,VP Sales,Healthcare,20,15,0
Defective Lead 595,Lead595,Company 711,+44 7700 900123,91,Manager,IT,500,30,10
Defective Lead 596,Lead596,Company 571,+44 7700 900123,44,,,500,15,90
Defective Lead 597,Lead597,Company 862,,United States,,,,7,0
Defective Lead 598,Lead598,Company 8,0091-9876543210,44,VP Sales,Manufacturing,500,,90
Defective Lead 599,Lead599,Company 1564,,United States,VP Sales,Finance,,90,0
Defective Lead 600,Lead600,Company 1802,0044 7700 900123,India,VP Sales,Healthcare,1000,1,0
Defective Lead 601,Lead601,Company 701,0044 7700 900123,UK,CTO,,,30,10
Defective Lead 602,Lead602,Company 1916,4155552671,USA,Director,IT,20,180,5
